CADENA;NOMBRE_PERFIL;ID;PAIS;TACTICA;FECHA_EJECUCION;CANTIDAD;PERFIL
CONCHA MARINA 2;HALCÓN PEREGRINO ;1798;1;156;15/02/2018;0;2
CONCHA MARINA 2;HALCÓN PEREGRINO ;1799;1;156;16/02/2018;0;2
CONCHA MARINA 2;HALCÓN PEREGRINO ;1800;1;156;17/02/2018;0;2
CONCHA MARINA 2;HALCÓN PEREGRINO ;1801;1;156;18/02/2018;0;2
CONCHA MARINA 2;HALCÓN PEREGRINO ;1802;1;156;19/02/2018;0;2
CONCHA MARINA 2;HALCÓN PEREGRINO ;1803;1;156;20/02/2018;0;2
CONCHA MARINA 2;HALCÓN PEREGRINO ;1804;1;156;21/02/2018;0;2
CONCHA MARINA 2;HALCÓN PEREGRINO ;1805;1;156;22/02/2018;0;2
CONCHA MARINA 2;HALCÓN PEREGRINO ;1806;1;156;23/02/2018;0;2
CONCHA MARINA 2;HALCÓN PEREGRINO ;1807;1;156;24/02/2018;0;2
CONCHA MARINA 2;HALCÓN PEREGRINO ;1808;1;156;25/02/2018;0;2
CONCHA MARINA 2;HALCÓN PEREGRINO ;1809;1;156;26/02/2018;0;2
CONCHA MARINA 2;HALCÓN PEREGRINO ;1810;1;156;27/02/2018;0;2
CONCHA MARINA 2;HALCÓN PEREGRINO ;1811;1;156;28/02/2018;0;2
CONCHA MARINA 3;HALCÓN PEREGRINO ;1812;1;157;13/02/2018;0;2
CONCHA MARINA 3;HALCÓN PEREGRINO ;1813;1;157;14/02/2018;0;2
CONCHA MARINA 3;HALCÓN PEREGRINO ;1814;1;157;15/02/2018;0;2
CONCHA MARINA 3;HALCÓN PEREGRINO ;1815;1;157;16/02/2018;0;2
CONCHA MARINA 3;HALCÓN PEREGRINO ;1816;1;157;17/02/2018;0;2
CONCHA MARINA 3;HALCÓN PEREGRINO ;1817;1;157;18/02/2018;0;2
CONCHA MARINA 3;HALCÓN PEREGRINO ;1818;1;157;19/02/2018;0;2
CONCHA MARINA 3;HALCÓN PEREGRINO ;1819;1;157;20/02/2018;0;2
CONCHA MARINA 3;HALCÓN PEREGRINO ;1820;1;157;21/02/2018;0;2
CONCHA MARINA 3;HALCÓN PEREGRINO ;1821;1;157;22/02/2018;0;2
CONCHA MARINA 3;HALCÓN PEREGRINO ;1822;1;157;23/02/2018;0;2
CONCHA MARINA 4;HALCÓN PEREGRINO ;1823;1;158;10/02/2018;0;2
CONCHA MARINA 4;HALCÓN PEREGRINO ;1824;1;158;11/02/2018;0;2
CONCHA MARINA 4;HALCÓN PEREGRINO ;1825;1;158;12/02/2018;0;2
CONCHA MARINA 4;HALCÓN PEREGRINO ;1826;1;158;13/02/2018;0;2
CONCHA MARINA 4;HALCÓN PEREGRINO ;1827;1;158;14/02/2018;0;2
CONCHA MARINA 4;HALCÓN PEREGRINO ;1828;1;158;15/02/2018;0;2
CONCHA MARINA 4;HALCÓN PEREGRINO ;1829;1;158;16/02/2018;0;2
CONCHA MARINA 4;HALCÓN PEREGRINO ;1830;1;158;17/02/2018;0;2
CONCHA MARINA 4;HALCÓN PEREGRINO ;1831;1;158;18/02/2018;0;2
CONCHA MARINA 4;HALCÓN PEREGRINO ;1832;1;158;19/02/2018;0;2
CONCHA MARINA 4;HALCÓN PEREGRINO ;1833;1;158;20/02/2018;0;2
CONCHA MARINA 4;HALCÓN PEREGRINO ;1834;1;158;21/02/2018;0;2
CONCHA MARINA 4;HALCÓN PEREGRINO ;1835;1;158;22/02/2018;0;2
CONCHA MARINA 4;HALCÓN PEREGRINO ;1836;1;158;23/02/2018;0;2
CONCHA MARINA 4;HALCÓN PEREGRINO ;1837;1;158;24/02/2018;0;2
CONCHA MARINA 4;HALCÓN PEREGRINO ;1838;1;158;25/02/2018;0;2
CONCHA MARINA 4;HALCÓN PEREGRINO ;1839;1;158;26/02/2018;0;2
CONCHA MARINA 4;HALCÓN PEREGRINO ;1840;1;158;27/02/2018;0;2
CONCHA MARINA 4;HALCÓN PEREGRINO ;1841;1;158;28/02/2018;0;2
REMOLACHA SGI;HALCÓN PEREGRINO ;1842;1;159;13/02/2018;0;2
REMOLACHA SGI;HALCÓN PEREGRINO ;1843;1;159;14/02/2018;0;2
REMOLACHA SGI;HALCÓN PEREGRINO ;1844;1;159;15/02/2018;0;2
REMOLACHA SGI;HALCÓN PEREGRINO ;1845;1;159;16/02/2018;0;2
REMOLACHA SGI;HALCÓN PEREGRINO ;1846;1;159;17/02/2018;0;2
REMOLACHA SGI;HALCÓN PEREGRINO ;1847;1;159;18/02/2018;0;2
REMOLACHA SGI;HALCÓN PEREGRINO ;1848;1;159;19/02/2018;0;2
REMOLACHA SGI;HALCÓN PEREGRINO ;1849;1;159;20/02/2018;0;2
REMOLACHA SGI;HALCÓN PEREGRINO ;1850;1;159;21/02/2018;0;2
REMOLACHA SGI;HALCÓN PEREGRINO ;1851;1;159;22/02/2018;0;2
REMOLACHA SGI;HALCÓN PEREGRINO ;1852;1;159;23/02/2018;0;2
CHARTREUSE SGI;HALCÓN PEREGRINO ;1853;1;160;24/02/2018;0;2
CHARTREUSE SGI;HALCÓN PEREGRINO ;1854;1;160;25/02/2018;0;2
CHARTREUSE SGI;HALCÓN PEREGRINO ;1855;1;160;26/02/2018;0;2
CHARTREUSE SGI;HALCÓN PEREGRINO ;1856;1;160;27/02/2018;0;2
CHARTREUSE SGI;HALCÓN PEREGRINO ;1857;1;160;28/02/2018;0;2
CERCETA SGI;HALCÓN PEREGRINO ;1858;1;161;06/02/2018;0;2
CERCETA SGI;HALCÓN PEREGRINO ;1859;1;161;07/02/2018;0;2
CERCETA SGI;HALCÓN PEREGRINO ;1860;1;161;08/02/2018;0;2
CERCETA SGI;HALCÓN PEREGRINO ;1861;1;161;09/02/2018;0;2
CERCETA SGI;HALCÓN PEREGRINO ;1862;1;161;10/02/2018;0;2
CERCETA SGI;HALCÓN PEREGRINO ;1863;1;161;11/02/2018;0;2
CERCETA SGI;HALCÓN PEREGRINO ;1864;1;161;12/02/2018;0;2
CERCETA SGI;HALCÓN PEREGRINO ;1865;1;161;13/02/2018;0;2
CERCETA SGI;HALCÓN PEREGRINO ;1866;1;161;14/02/2018;0;2
CERCETA SGI;HALCÓN PEREGRINO ;1867;1;161;15/02/2018;0;2
CERCETA SGI;HALCÓN PEREGRINO ;1868;1;161;16/02/2018;0;2
CERCETA SGI;HALCÓN PEREGRINO ;1869;1;161;17/02/2018;0;2
CERCETA SGI;HALCÓN PEREGRINO ;1870;1;161;18/02/2018;0;2
CERCETA SGI;HALCÓN PEREGRINO ;1871;1;161;19/02/2018;0;2
CERCETA SGI;HALCÓN PEREGRINO ;1872;1;161;20/02/2018;0;2
CERCETA SGI;HALCÓN PEREGRINO ;1873;1;161;21/02/2018;0;2
CERCETA SGI;HALCÓN PEREGRINO ;1874;1;161;22/02/2018;0;2
CERCETA SGI;HALCÓN PEREGRINO ;1875;1;161;23/02/2018;0;2
CERCETA SGI;HALCÓN PEREGRINO ;1876;1;161;24/02/2018;0;2
CERCETA SGI;HALCÓN PEREGRINO ;1877;1;161;25/02/2018;0;2
CERCETA SGI;HALCÓN PEREGRINO ;1878;1;161;26/02/2018;0;2
CERCETA SGI;HALCÓN PEREGRINO ;1879;1;161;27/02/2018;0;2
CERCETA SGI;HALCÓN PEREGRINO ;1880;1;161;28/02/2018;0;2
SIENA;LIBÉLULA ;1881;1;162;08/02/2018;0;6
SIENA;LIBÉLULA ;1882;1;162;09/02/2018;0;6
SIENA;LIBÉLULA ;1883;1;162;10/02/2018;0;6
SIENA;LIBÉLULA ;1884;1;162;11/02/2018;0;6
SIENA;LIBÉLULA ;1885;1;162;12/02/2018;0;6
SIENA;LIBÉLULA ;1886;1;162;13/02/2018;0;6
SIENA;LIBÉLULA ;1887;1;162;14/02/2018;0;6
SIENA;LIBÉLULA ;1888;1;162;15/02/2018;0;6
SIENA;LIBÉLULA ;1889;1;162;16/02/2018;0;6
SIENA;LIBÉLULA ;1890;1;162;17/02/2018;0;6
SIENA;LIBÉLULA ;1891;1;162;18/02/2018;0;6
SIENA;LIBÉLULA ;1892;1;162;19/02/2018;0;6
SIENA;LIBÉLULA ;1893;1;162;20/02/2018;0;6
SIENA;LIBÉLULA ;1894;1;162;21/02/2018;0;6
SIENA;LIBÉLULA ;1895;1;162;22/02/2018;0;6
SIENA;LIBÉLULA ;1896;1;162;23/02/2018;0;6
SIENA;LIBÉLULA ;1897;1;162;24/02/2018;0;6
SIENA;LIBÉLULA ;1898;1;162;25/02/2018;0;6
SIENA 1;LIBÉLULA ;1899;1;163;10/02/2018;0;6
SIENA 1;LIBÉLULA ;1900;1;163;11/02/2018;0;6
SIENA 1;LIBÉLULA ;1901;1;163;12/02/2018;0;6
SIENA 1;LIBÉLULA ;1902;1;163;13/02/2018;0;6
SIENA 1;LIBÉLULA ;1903;1;163;14/02/2018;0;6
SIENA 1;LIBÉLULA ;1904;1;163;15/02/2018;0;6
SIENA 1;LIBÉLULA ;1905;1;163;16/02/2018;0;6
SIENA 1;LIBÉLULA ;1906;1;163;17/02/2018;0;6
SIENA 1;LIBÉLULA ;1907;1;163;18/02/2018;0;6
SIENA 1;LIBÉLULA ;1908;1;163;19/02/2018;0;6
SIENA 1;LIBÉLULA ;1909;1;163;20/02/2018;0;6
SIENA 1;LIBÉLULA ;1910;1;163;21/02/2018;0;6
SIENA 1;LIBÉLULA ;1911;1;163;22/02/2018;0;6
SIENA 1;LIBÉLULA ;1912;1;163;23/02/2018;0;6
SIENA 1;LIBÉLULA ;1913;1;163;24/02/2018;0;6
SIENA 1;LIBÉLULA ;1914;1;163;25/02/2018;0;6
SIENA 1;LIBÉLULA ;1915;1;163;26/02/2018;0;6
SIENA 1;LIBÉLULA ;1916;1;163;27/02/2018;0;6
SIENA 1;LIBÉLULA ;1917;1;163;28/02/2018;0;6
SIENA 2;LIBÉLULA ;1918;1;164;24/02/2018;0;6
SIENA 2;LIBÉLULA ;1919;1;164;25/02/2018;0;6
SIENA 2;LIBÉLULA ;1920;1;164;26/02/2018;0;6
SIENA 2;LIBÉLULA ;1921;1;164;27/02/2018;0;6
SIENA 2;LIBÉLULA ;1922;1;164;28/02/2018;0;6
SIENA 3;GUEPARDO;1923;1;165;01/02/2018;0;9
SIENA 3;GUEPARDO;1924;1;165;02/02/2018;0;9
SIENA 3;GUEPARDO;1925;1;165;03/02/2018;0;9
SIENA 3;GUEPARDO;1926;1;165;04/02/2018;0;9
SIENA 3;GUEPARDO;1927;1;165;05/02/2018;0;9
SIENA 3;HALCÓN PEREGRINO ;1928;1;165;01/02/2018;0;2
SIENA 3;HALCÓN PEREGRINO ;1929;1;165;02/02/2018;0;2
SIENA 4;GUEPARDO;1930;1;166;06/02/2018;0;9
SIENA 4;GUEPARDO;1931;1;166;07/02/2018;0;9
SIENA 4;GUEPARDO;1932;1;166;08/02/2018;0;9
SIENA 4;GUEPARDO;1933;1;166;09/02/2018;0;9
SIENA 4;GUEPARDO;1934;1;166;10/02/2018;0;9
GRIS;GUEPARDO;1935;1;167;06/02/2018;0;9
GRIS;GUEPARDO;1936;1;167;07/02/2018;0;9
GRIS;GUEPARDO;1937;1;167;08/02/2018;0;9
GRIS;GUEPARDO;1938;1;167;09/02/2018;0;9
GRIS;GUEPARDO;1939;1;167;10/02/2018;0;9
GRIS;GUEPARDO;1940;1;167;11/02/2018;0;9
GRIS;GUEPARDO;1941;1;167;12/02/2018;0;9
GRIS;GUEPARDO;1942;1;167;13/02/2018;0;9
GRIS;GUEPARDO;1943;1;167;14/02/2018;0;9
GRIS;GUEPARDO;1944;1;167;15/02/2018;0;9
GRIS;GUEPARDO;1945;1;167;16/02/2018;0;9
GRIS;GUEPARDO;1946;1;167;17/02/2018;0;9
GRIS;GUEPARDO;1947;1;167;18/02/2018;0;9
GRIS;GUEPARDO;1948;1;167;19/02/2018;0;9
GRIS;GUEPARDO;1949;1;167;20/02/2018;0;9
GRIS;GUEPARDO;1950;1;167;21/02/2018;0;9
GRIS;GUEPARDO;1951;1;167;22/02/2018;0;9
GRIS;GUEPARDO;1952;1;167;23/02/2018;0;9
GRIS;GUEPARDO;1953;1;167;24/02/2018;0;9
GRIS;GUEPARDO;1954;1;167;25/02/2018;0;9
GRIS;GUEPARDO;1955;1;167;26/02/2018;0;9
GRIS;GUEPARDO;1956;1;167;27/02/2018;0;9
GRIS;GUEPARDO;1957;1;167;28/02/2018;0;9
NIEVE 1;GUEPARDO;1958;1;168;09/02/2018;0;9
NIEVE 1;GUEPARDO;1959;1;168;12/02/2018;0;9
NIEVE 1;GUEPARDO;1960;1;168;15/02/2018;0;9
NIEVE 1;GUEPARDO;1961;1;168;16/02/2018;0;9
NIEVE 1;GUEPARDO;1962;1;168;19/02/2018;0;9
NIEVE 1;GUEPARDO;1963;1;168;23/02/2018;0;9
NIEVE 1;GUEPARDO;1964;1;168;24/02/2018;0;9
NIEVE 1;GUEPARDO;1965;1;168;25/02/2018;0;9
NIEVE 1;GUEPARDO;1966;1;168;26/02/2018;0;9
NIEVE 1;GUEPARDO;1967;1;168;27/02/2018;0;9
NIEVE 1;GUEPARDO;1968;1;168;28/02/2018;0;9
NIEVE 2;GUEPARDO;1969;1;169;09/02/2018;0;9
NIEVE 2;GUEPARDO;1970;1;169;13/02/2018;0;9
NIEVE 2;GUEPARDO;1971;1;169;15/02/2018;0;9
NIEVE 2;GUEPARDO;1972;1;169;20/02/2018;0;9
NIEVE 2;GUEPARDO;1973;1;169;22/02/2018;0;9
NIEVE 3;GUEPARDO;1974;1;170;10/02/2018;0;9
NIEVE 3;GUEPARDO;1975;1;170;11/02/2018;0;9
NIEVE 3;GUEPARDO;1976;1;170;12/02/2018;0;9
NIEVE 3;GUEPARDO;1977;1;170;13/02/2018;0;9
NIEVE 3;GUEPARDO;1978;1;170;14/02/2018;0;9
NIEVE 3;GUEPARDO;1979;1;170;15/02/2018;0;9
NIEVE 3;GUEPARDO;1980;1;170;16/02/2018;0;9
NIEVE 3;GUEPARDO;1981;1;170;17/02/2018;0;9
NIEVE 3;GUEPARDO;1982;1;170;18/02/2018;0;9
NIEVE 3;GUEPARDO;1983;1;170;19/02/2018;0;9
NIEVE 3;GUEPARDO;1984;1;170;20/02/2018;0;9
NIEVE 3;GUEPARDO;1985;1;170;21/02/2018;0;9
NIEVE 3;GUEPARDO;1986;1;170;22/02/2018;0;9
NIEVE 3;GUEPARDO;1987;1;170;23/02/2018;0;9
NIEVE 4;GUEPARDO;1988;1;171;13/02/2018;0;9
NIEVE 4;GUEPARDO;1989;1;171;14/02/2018;0;9
NIEVE 4;GUEPARDO;1990;1;171;15/02/2018;0;9
NIEVE 4;GUEPARDO;1991;1;171;16/02/2018;0;9
NIEVE 4;GUEPARDO;1992;1;171;17/02/2018;0;9
BRONCEADO;GUEPARDO;1993;1;172;17/02/2018;0;9
BRONCEADO;GUEPARDO;1994;1;172;18/02/2018;0;9
BRONCEADO;GUEPARDO;1995;1;172;19/02/2018;0;9
BRONCEADO;GUEPARDO;1996;1;172;20/02/2018;0;9
BRONCEADO;GUEPARDO;1997;1;172;21/02/2018;0;9
BRONCEADO;GUEPARDO;1998;1;172;22/02/2018;0;9
BRONCEADO;GUEPARDO;1999;1;172;23/02/2018;0;9
BRONCEADO 1;GUEPARDO;2000;1;173;06/02/2018;0;9
BRONCEADO 1;GUEPARDO;2001;1;173;07/02/2018;0;9
BRONCEADO 1;GUEPARDO;2002;1;173;08/02/2018;0;9
BRONCEADO 1;GUEPARDO;2003;1;173;09/02/2018;0;9
BRONCEADO 1;GUEPARDO;2004;1;173;10/02/2018;0;9
BRONCEADO 2;GUEPARDO;2005;1;174;24/02/2018;0;9
BRONCEADO 2;GUEPARDO;2006;1;174;25/02/2018;0;9
BRONCEADO 2;GUEPARDO;2007;1;174;26/02/2018;0;9
BRONCEADO 2;GUEPARDO;2008;1;174;27/02/2018;0;9
BRONCEADO 2;GUEPARDO;2009;1;174;28/02/2018;0;9
BRONCEADO 3;GUEPARDO;2010;1;175;03/02/2018;0;9
BRONCEADO 3;GUEPARDO;2011;1;175;04/02/2018;0;9
BRONCEADO 4;GUEPARDO;2012;1;176;06/02/2018;0;9
BRONCEADO 4;GUEPARDO;2013;1;176;07/02/2018;0;9
BRONCEADO 4;GUEPARDO;2014;1;176;08/02/2018;0;9
BRONCEADO 4;GUEPARDO;2015;1;176;09/02/2018;0;9
BRONCEADO 4;GUEPARDO;2016;1;176;10/02/2018;0;9
CARDO;GUEPARDO;2017;1;177;06/02/2018;0;9
CARDO;GUEPARDO;2018;1;177;07/02/2018;0;9
CARDO;GUEPARDO;2019;1;177;08/02/2018;0;9
CARDO;GUEPARDO;2020;1;177;09/02/2018;0;9
CARDO;GUEPARDO;2021;1;177;10/02/2018;0;9
CARDO;GUEPARDO;2022;1;177;11/02/2018;0;9
CARDO;GUEPARDO;2023;1;177;12/02/2018;0;9
CARDO;GUEPARDO;2024;1;177;13/02/2018;0;9
CARDO;GUEPARDO;2025;1;177;14/02/2018;0;9
CARDO;GUEPARDO;2026;1;177;15/02/2018;0;9
CARDO;GUEPARDO;2027;1;177;16/02/2018;0;9
CARDO;GUEPARDO;2028;1;177;17/02/2018;0;9
CARDO;GUEPARDO;2029;1;177;18/02/2018;0;9
CARDO;GUEPARDO;2030;1;177;19/02/2018;0;9
CARDO;GUEPARDO;2031;1;177;20/02/2018;0;9
CARDO;GUEPARDO;2032;1;177;21/02/2018;0;9
CARDO;GUEPARDO;2033;1;177;22/02/2018;0;9
CARDO;GUEPARDO;2034;1;177;23/02/2018;0;9
CARDO;GUEPARDO;2035;1;177;24/02/2018;0;9
CARDO;GUEPARDO;2036;1;177;25/02/2018;0;9
CARDO;GUEPARDO;2037;1;177;26/02/2018;0;9
CARDO;GUEPARDO;2038;1;177;27/02/2018;0;9
CARDO;GUEPARDO;2039;1;177;28/02/2018;0;9
CARDO 1;GUEPARDO;2040;1;178;09/02/2018;0;9
CARDO 1;GUEPARDO;2041;1;178;10/02/2018;0;9
CARDO 1;GUEPARDO;2042;1;178;11/02/2018;0;9
CARDO 1;GUEPARDO;2043;1;178;12/02/2018;0;9
CARDO 1;GUEPARDO;2044;1;178;15/02/2018;0;9
CARDO 1;GUEPARDO;2045;1;178;16/02/2018;0;9
CARDO 1;GUEPARDO;2046;1;178;19/02/2018;0;9
CARDO 1;GUEPARDO;2047;1;178;23/02/2018;0;9
CARDO 1;GUEPARDO;2048;1;178;24/02/2018;0;9
CARDO 1;GUEPARDO;2049;1;178;25/02/2018;0;9
CARDO 1;GUEPARDO;2050;1;178;26/02/2018;0;9
CARDO 1;GUEPARDO;2051;1;178;27/02/2018;0;9
CARDO 1;GUEPARDO;2052;1;178;28/02/2018;0;9
CARDO 2;GUEPARDO;2053;1;179;09/02/2018;0;9
CARDO 2;GUEPARDO;2054;1;179;13/02/2018;0;9
CARDO 2;GUEPARDO;2055;1;179;15/02/2018;0;9
CARDO 2;GUEPARDO;2056;1;179;20/02/2018;0;9
CARDO 2;GUEPARDO;2057;1;179;22/02/2018;0;9
CARDO 3;GUEPARDO;2058;1;180;10/02/2018;0;9
CARDO 3;GUEPARDO;2059;1;180;11/02/2018;0;9
CARDO 3;GUEPARDO;2060;1;180;12/02/2018;0;9
CARDO 3;GUEPARDO;2061;1;180;13/02/2018;0;9
CARDO 3;GUEPARDO;2062;1;180;14/02/2018;0;9
CARDO 3;GUEPARDO;2063;1;180;15/02/2018;0;9
CARDO 3;GUEPARDO;2064;1;180;16/02/2018;0;9
CARDO 3;GUEPARDO;2065;1;180;17/02/2018;0;9
CARDO 3;GUEPARDO;2066;1;180;18/02/2018;0;9
CARDO 3;GUEPARDO;2067;1;180;19/02/2018;0;9
CARDO 3;GUEPARDO;2068;1;180;20/02/2018;0;9
CARDO 3;GUEPARDO;2069;1;180;21/02/2018;0;9
CARDO 3;GUEPARDO;2070;1;180;22/02/2018;0;9
CARDO 3;GUEPARDO;2071;1;180;23/02/2018;0;9
CARDO 4;GUEPARDO;2072;1;181;13/02/2018;0;9
CARDO 4;GUEPARDO;2073;1;181;14/02/2018;0;9
CARDO 4;GUEPARDO;2074;1;181;15/02/2018;0;9
CARDO 4;GUEPARDO;2075;1;181;16/02/2018;0;9
CARDO 4;GUEPARDO;2076;1;181;17/02/2018;0;9
TOMATE 1;GUEPARDO;2077;1;182;17/02/2018;0;9
TOMATE 1;GUEPARDO;2078;1;182;18/02/2018;0;9
TOMATE 1;GUEPARDO;2079;1;182;19/02/2018;0;9
TOMATE 1;GUEPARDO;2080;1;182;20/02/2018;0;9
TOMATE 1;GUEPARDO;2081;1;182;21/02/2018;0;9
TOMATE 1;GUEPARDO;2082;1;182;22/02/2018;0;9
TOMATE 1;GUEPARDO;2083;1;182;23/02/2018;0;9
TOMATE 2;GUEPARDO;2084;1;183;24/02/2018;0;9
TOMATE 2;GUEPARDO;2085;1;183;25/02/2018;0;9
TOMATE 2;GUEPARDO;2086;1;183;26/02/2018;0;9
TOMATE 2;GUEPARDO;2087;1;183;27/02/2018;0;9
TOMATE 2;GUEPARDO;2088;1;183;28/02/2018;0;9
TOMATE 3;GUEPARDO;2089;1;184;12/02/2018;0;9
TOMATE 3;GUEPARDO;2090;1;184;13/02/2018;0;9
TOMATE 3;GUEPARDO;2091;1;184;14/02/2018;0;9
TOMATE 3;GUEPARDO;2092;1;184;15/02/2018;0;9
TOMATE 3;GUEPARDO;2093;1;184;16/02/2018;0;9
TOMATE 3;GUEPARDO;2094;1;184;17/02/2018;0;9
TOMATE 3;GUEPARDO;2095;1;184;18/02/2018;0;9
TOMATE 3;GUEPARDO;2096;1;184;19/02/2018;0;9
TOMATE 4;GUEPARDO;2097;1;185;20/02/2018;0;9
TOMATE 4;GUEPARDO;2098;1;185;21/02/2018;0;9
TOMATE 4;GUEPARDO;2099;1;185;22/02/2018;0;9
TOMATE 4;GUEPARDO;2100;1;185;23/02/2018;0;9
TOMATE 4;GUEPARDO;2101;1;185;24/02/2018;0;9
TOMATE 4;GUEPARDO;2102;1;185;25/02/2018;0;9
TURQUESA;GUEPARDO;2103;1;186;26/02/2018;0;9
TURQUESA;GUEPARDO;2104;1;186;27/02/2018;0;9
VIOLETA;GUEPARDO;2105;1;187;12/02/2018;0;9
VIOLETA;GUEPARDO;2106;1;187;13/02/2018;0;9
VIOLETA;GUEPARDO;2107;1;187;14/02/2018;0;9
VIOLETA;GUEPARDO;2108;1;187;15/02/2018;0;9
VIOLETA;GUEPARDO;2109;1;187;16/02/2018;0;9
VIOLETA;GUEPARDO;2110;1;187;17/02/2018;0;9
VIOLETA;GUEPARDO;2111;1;187;18/02/2018;0;9
VIOLETA;GUEPARDO;2112;1;187;19/02/2018;0;9
TRIGO;GUEPARDO;2113;1;188;20/02/2018;0;9
TRIGO;GUEPARDO;2114;1;188;21/02/2018;0;9
TRIGO;GUEPARDO;2115;1;188;22/02/2018;0;9
TRIGO;GUEPARDO;2116;1;188;23/02/2018;0;9
TRIGO 1;AVESTRUZ ;2117;1;189;04/02/2018;0;14
TRIGO 1;AVESTRUZ ;2118;1;189;05/02/2018;0;14
TRIGO 1;AVESTRUZ ;2119;1;189;06/02/2018;0;14
TRIGO 2;AVESTRUZ ;2120;1;190;07/02/2018;0;14
TRIGO 2;AVESTRUZ ;2121;1;190;08/02/2018;0;14
TRIGO 2;AVESTRUZ ;2122;1;190;09/02/2018;0;14
TRIGO 2;AVESTRUZ ;2123;1;190;10/02/2018;0;14
TRIGO 2;AVESTRUZ ;2124;1;190;11/02/2018;0;14
TRIGO 2;AVESTRUZ ;2125;1;190;12/02/2018;0;14
TRIGO 2;AVESTRUZ ;2126;1;190;13/02/2018;0;14
TRIGO 2;AVESTRUZ ;2127;1;190;14/02/2018;0;14
TRIGO 2;AVESTRUZ ;2128;1;190;15/02/2018;0;14
TRIGO 2;AVESTRUZ ;2129;1;190;16/02/2018;0;14
TRIGO 2;AVESTRUZ ;2130;1;190;17/02/2018;0;14
TRIGO 2;AVESTRUZ ;2131;1;190;18/02/2018;0;14
TRIGO 2;AVESTRUZ ;2132;1;190;19/02/2018;0;14
TRIGO 2;AVESTRUZ ;2133;1;190;20/02/2018;0;14
TRIGO 2;AVESTRUZ ;2134;1;190;21/02/2018;0;14
TRIGO 2;AVESTRUZ ;2135;1;190;22/02/2018;0;14
TRIGO 2;AVESTRUZ ;2136;1;190;23/02/2018;0;14
TRIGO 2;AVESTRUZ ;2137;1;190;24/02/2018;0;14
TRIGO 2;AVESTRUZ ;2138;1;190;25/02/2018;0;14
TRIGO 2;AVESTRUZ ;2139;1;190;26/02/2018;0;14
TRIGO 2;AVESTRUZ ;2140;1;190;27/02/2018;0;14
TRIGO 2;AVESTRUZ ;2141;1;190;28/02/2018;0;14
TRIGO 3;AVESTRUZ ;2142;1;191;09/02/2018;0;14
TRIGO 3;AVESTRUZ ;2143;1;191;10/02/2018;0;14
TRIGO 3;AVESTRUZ ;2144;1;191;11/02/2018;0;14
TRIGO 3;AVESTRUZ ;2145;1;191;12/02/2018;0;14
TRIGO 3;AVESTRUZ ;2146;1;191;13/02/2018;0;14
TRIGO 3;AVESTRUZ ;2147;1;191;14/02/2018;0;14
TRIGO 3;AVESTRUZ ;2148;1;191;15/02/2018;0;14
TRIGO 3;AVESTRUZ ;2149;1;191;16/02/2018;0;14
TRIGO 3;AVESTRUZ ;2150;1;191;17/02/2018;0;14
TRIGO 3;AVESTRUZ ;2151;1;191;18/02/2018;0;14
TRIGO 3;AVESTRUZ ;2152;1;191;19/02/2018;0;14
TRIGO 3;AVESTRUZ ;2153;1;191;20/02/2018;0;14
TRIGO 3;AVESTRUZ ;2154;1;191;21/02/2018;0;14
TRIGO 3;AVESTRUZ ;2155;1;191;22/02/2018;0;14
TRIGO 3;AVESTRUZ ;2156;1;191;23/02/2018;0;14
TRIGO 4;AVESTRUZ ;2157;1;192;10/02/2018;0;14
TRIGO 4;AVESTRUZ ;2158;1;192;11/02/2018;0;14
TRIGO 4;AVESTRUZ ;2159;1;192;12/02/2018;0;14
TRIGO 4;AVESTRUZ ;2160;1;192;13/02/2018;0;14
TRIGO 4;AVESTRUZ ;2161;1;192;14/02/2018;0;14
TRIGO 4;AVESTRUZ ;2162;1;192;15/02/2018;0;14
TRIGO 4;AVESTRUZ ;2163;1;192;16/02/2018;0;14
TRIGO 4;AVESTRUZ ;2164;1;192;17/02/2018;0;14
TRIGO 4;AVESTRUZ ;2165;1;192;18/02/2018;0;14
TRIGO 4;AVESTRUZ ;2166;1;192;19/02/2018;0;14
TRIGO 4;AVESTRUZ ;2167;1;192;20/02/2018;0;14
TRIGO 4;AVESTRUZ ;2168;1;192;21/02/2018;0;14
TRIGO 4;AVESTRUZ ;2169;1;192;22/02/2018;0;14
TRIGO 4;AVESTRUZ ;2170;1;192;23/02/2018;0;14
TRIGO 4;AVESTRUZ ;2171;1;192;24/02/2018;0;14
TRIGO 4;AVESTRUZ ;2172;1;192;25/02/2018;0;14
TRIGO 4;AVESTRUZ ;2173;1;192;26/02/2018;0;14
TRIGO 4;AVESTRUZ ;2174;1;192;27/02/2018;0;14
TRIGO 4;AVESTRUZ ;2175;1;192;28/02/2018;0;14
BLANCO;AVESTRUZ ;2176;1;193;07/02/2018;0;14
BLANCO;AVESTRUZ ;2177;1;193;08/02/2018;0;14
BLANCO;AVESTRUZ ;2178;1;193;09/02/2018;0;14
BLANCO;AVESTRUZ ;2179;1;193;10/02/2018;0;14
BLANCO;AVESTRUZ ;2180;1;193;11/02/2018;0;14
BLANCO;AVESTRUZ ;2181;1;193;12/02/2018;0;14
BLANCO;AVESTRUZ ;2182;1;193;13/02/2018;0;14
BLANCO;AVESTRUZ ;2183;1;193;14/02/2018;0;14
